cliente_id,regiao,segmento_negocio,canal_relacionamento,porte_cliente,distancia_cd_km,volume_medio_entregue_kg,entregas_mes,ticket_medio_rs,receita_mensal_estimada_rs,lead_time_medio_dias,entregas_no_prazo_pct,custo_medio_entrega_rs,custo_logistico_mensal_rs,custo_por_kg_rs,taxa_ocorrencias_pct,variabilidade_demanda_pct,pedidos_urgentes_pct,prioridade_contrato,risco_operacional_score,anomalia_sintetica,tipo_anomalia_sintetica,cluster_teorico_sintetico
CLI_03517,Nordeste,Indústria,B2B,Pequeno,373.6,814.8,10,4334.75,43347.48,4.41,84.59,572.55,5725.5,0.7027,4.4,31.13,19.76,Média,30.04,0,normal,Longa distância alto custo
CLI_03518,Sudeste,Varejo,B2B,Grande,46.7,2230.6,15,8503.4,127551.02,1.63,97.61,290.47,4357.05,0.1302,1.8,14.31,20.7,Premium,10.5,0,normal,Estratégicos urbanos
CLI_03519,Nordeste,E-commerce,B2B,Médio,327.4,851.8,9,7716.04,69444.37,4.76,95.18,771.41,6942.69,0.9056,4.0,25.95,35.69,Alta,24.25,0,normal,Longa distância alto custo
CLI_03520,Sudeste,Atacado,Marketplace,Médio,267.7,192.1,2,662.83,1325.67,3.75,83.73,334.27,668.54,1.7401,4.94,46.22,34.1,Média,32.46,0,normal,Baixo volume instável
CLI_03521,Nordeste,Indústria,Distribuidor,Pequeno,87.6,587.2,12,3102.42,37229.07,2.77,85.23,301.13,3613.56,0.5128,4.89,13.21,21.06,Média,23.71,0,normal,Recorrentes padrão
CLI_03522,Sul,Atacado,Marketplace,Médio,238.3,180.8,4,1237.46,4949.83,3.3,85.39,388.51,1554.04,2.1488,5.74,46.01,41.03,Baixa,31.36,0,normal,Baixo volume instável
CLI_03523,Nordeste,E-commerce,Distribuidor,Grande,12.6,1604.1,19,10499.58,199492.1,1.54,96.35,240.2,4563.8,0.1497,1.84,13.08,20.13,Alta,10.94,0,normal,Estratégicos urbanos
CLI_03524,Norte,E-commerce,Marketplace,Pequeno,137.3,456.1,15,3836.74,57551.11,3.24,88.39,211.72,3175.8,0.4642,3.45,15.87,22.54,Alta,22.21,0,normal,Recorrentes padrão
CLI_03525,Sul,Indústria,B2B,Grande,116.3,839.4,10,4903.01,49030.11,3.42,89.89,285.91,2859.1,0.3406,2.75,26.54,11.06,Média,21.54,0,normal,Recorrentes padrão
CLI_03526,Centro-Oeste,Atacado,B2B,Grande,151.9,801.4,13,3177.89,41312.61,2.43,97.42,312.0,4056.0,0.3893,2.95,25.01,14.12,Alta,14.25,0,normal,Recorrentes padrão
CLI_03527,Centro-Oeste,Indústria,Distribuidor,Médio,30.8,1176.4,14,11522.01,161308.16,1.38,95.5,190.94,2673.16,0.1623,2.05,22.16,37.84,Alta,13.9,0,normal,Estratégicos urbanos
CLI_03528,Sudeste,Varejo,B2B,Pequeno,53.3,1165.0,23,9542.36,219474.29,1.74,92.74,181.33,4170.59,0.1556,1.57,14.32,30.94,Premium,14.73,0,normal,Estratégicos urbanos
CLI_03529,Norte,Atacado,B2B,Pequeno,216.1,268.3,1,1970.75,1970.75,3.21,79.41,498.14,498.14,1.8567,7.58,42.8,29.21,Baixa,35.03,0,normal,Baixo volume instável
CLI_03530,Norte,Varejo,Distribuidor,Pequeno,81.5,638.0,14,3887.03,54418.48,2.33,87.95,320.79,4491.06,0.5028,1.47,15.02,29.71,Média,19.31,0,normal,Recorrentes padrão
CLI_03531,Sul,Atacado,Venda direta,Grande,30.1,1642.0,17,9145.58,155474.91,1.64,92.08,147.65,2510.05,0.0899,2.07,10.36,16.46,Alta,13.55,0,normal,Estratégicos urbanos
CLI_03532,Sul,Indústria,Marketplace,Pequeno,33.6,1891.9,18,10378.55,186813.83,0.97,92.78,233.43,4201.74,0.1234,1.63,10.45,11.35,Alta,10.68,0,normal,Estratégicos urbanos
CLI_03533,Nordeste,Indústria,B2B,Médio,76.8,787.6,9,4354.53,39190.8,2.16,94.76,224.24,2018.16,0.2847,5.33,16.56,19.42,Média,16.43,0,normal,Recorrentes padrão
CLI_03534,Centro-Oeste,Varejo,B2B,Pequeno,17.3,1361.7,26,4967.96,129166.84,1.57,94.86,169.71,4412.46,0.1246,0.73,16.4,19.38,Alta,11.58,0,normal,Estratégicos urbanos
CLI_03535,Sul,E-commerce,B2B,Médio,382.9,1265.0,5,4632.42,23162.11,4.13,89.13,786.87,3934.35,0.622,3.16,36.56,18.92,Alta,26.04,0,normal,Longa distância alto custo
CLI_03536,Sudeste,Varejo,B2B,Pequeno,179.2,293.9,5,1788.34,8941.69,4.23,83.4,313.82,1569.1,1.0678,5.27,77.32,47.17,Baixa,39.14,0,normal,Baixo volume instável
CLI_03537,Sudeste,Atacado,Marketplace,Pequeno,85.5,690.0,8,3969.76,31758.06,1.56,81.42,368.73,2949.84,0.5344,2.89,18.18,24.55,Média,22.71,0,normal,Recorrentes padrão
CLI_03538,Centro-Oeste,Varejo,Venda direta,Pequeno,343.0,1027.6,4,6761.66,27046.64,3.8,75.3,521.12,2084.48,0.5071,5.57,43.29,26.04,Média,37.61,0,normal,Longa distância alto custo
CLI_03539,Sul,Atacado,Distribuidor,Grande,46.4,1589.6,15,7149.87,107248.12,1.83,96.63,251.2,3768.0,0.158,1.18,11.63,8.98,Premium,9.89,0,normal,Estratégicos urbanos
CLI_03540,Sudeste,Atacado,Marketplace,Médio,89.2,616.9,12,3065.94,36791.24,1.02,91.25,352.99,4235.88,0.5722,3.27,22.38,23.36,Média,15.51,0,normal,Recorrentes padrão
CLI_03541,Nordeste,E-commerce,Marketplace,Médio,101.7,176.4,3,1296.22,3888.67,3.0,82.36,356.03,1068.09,2.0183,2.82,33.84,45.91,Baixa,29.41,0,normal,Baixo volume instável
CLI_03542,Sudeste,Varejo,Marketplace,Médio,408.9,483.1,8,6921.66,55373.27,5.66,91.98,794.04,6352.32,1.6436,2.89,18.54,45.4,Alta,27.73,0,normal,Longa distância alto custo
CLI_03543,Nordeste,Indústria,Distribuidor,Pequeno,91.2,188.2,1,1009.55,1009.55,4.25,67.11,275.14,275.14,1.462,5.33,55.13,12.4,Baixa,44.37,0,normal,Baixo volume instável
CLI_03544,Sudeste,Varejo,Distribuidor,Grande,67.8,733.4,9,5961.15,53650.33,2.03,88.73,230.74,2076.66,0.3146,3.27,25.05,20.46,Média,19.81,0,normal,Recorrentes padrão
CLI_03545,Nordeste,Indústria,B2B,Pequeno,30.6,451.6,9,4212.23,37910.11,2.24,85.08,248.35,2235.15,0.5499,1.64,12.38,32.68,Média,21.03,0,normal,Recorrentes padrão
CLI_03546,Sudeste,Indústria,Distribuidor,Grande,68.7,618.2,8,4849.74,38797.94,2.93,85.4,209.83,1678.64,0.3394,3.03,14.91,21.86,Média,22.95,0,normal,Recorrentes padrão
CLI_03547,Sudeste,Varejo,Distribuidor,Grande,39.3,488.6,9,5004.5,45040.52,2.99,86.61,215.57,1940.13,0.4412,4.49,17.0,26.55,Média,23.99,0,normal,Recorrentes padrão
CLI_03548,Sudeste,Varejo,B2B,Médio,368.2,464.1,8,4693.92,37551.4,6.7,75.16,773.47,6187.76,1.6666,8.02,35.87,40.86,Média,47.01,0,normal,Críticos operacionais
CLI_03549,Nordeste,Atacado,B2B,Médio,44.4,1842.6,12,13355.8,160269.61,1.75,97.18,235.03,2820.36,0.1276,0.75,9.27,10.2,Alta,8.82,0,normal,Estratégicos urbanos
CLI_03550,Sudeste,Atacado,Distribuidor,Grande,66.9,264.2,4,2316.54,9266.15,3.27,88.04,380.02,1520.08,1.4384,7.29,56.3,45.3,Baixa,32.28,0,normal,Baixo volume instável
CLI_03551,Nordeste,Atacado,Marketplace,Médio,222.9,207.4,7,1804.73,12633.13,1.72,93.29,395.0,2765.0,1.9045,2.59,55.53,54.16,Média,22.2,0,normal,Baixo volume instável
CLI_03552,Nordeste,Varejo,B2B,Médio,430.8,1040.2,5,4728.37,23641.87,6.28,81.4,821.47,4107.35,0.7897,4.69,18.21,17.3,Alta,35.21,0,normal,Longa distância alto custo
CLI_03553,Sul,Varejo,B2B,Médio,98.4,476.9,11,3567.82,39246.04,2.14,93.77,343.48,3778.28,0.7202,5.22,18.67,27.75,Alta,17.93,0,normal,Recorrentes padrão
CLI_03554,Centro-Oeste,Atacado,Venda direta,Médio,104.7,580.2,16,3785.9,60574.37,2.93,92.59,178.91,2862.56,0.3084,4.12,15.64,42.62,Média,20.77,0,normal,Recorrentes padrão
CLI_03555,Nordeste,Varejo,Distribuidor,Grande,110.4,683.1,7,4116.66,28816.59,1.84,94.14,155.73,1090.11,0.228,4.3,15.22,24.34,Média,15.55,0,normal,Recorrentes padrão
CLI_03556,Centro-Oeste,Varejo,B2B,Médio,164.3,237.2,7,841.82,5892.76,2.98,80.08,294.15,2059.05,1.2401,3.21,48.3,37.44,Média,32.28,0,normal,Baixo volume instável
CLI_03557,Sudeste,Varejo,B2B,Médio,70.7,668.8,6,5411.25,32467.5,1.86,87.48,303.42,1820.52,0.4537,3.75,21.16,13.12,Média,19.45,0,normal,Recorrentes padrão
CLI_03558,Centro-Oeste,Varejo,Distribuidor,Pequeno,333.6,449.7,3,3192.35,9577.06,6.55,69.6,561.35,1684.05,1.2483,23.64,66.24,35.99,Baixa,64.93,0,normal,Críticos operacionais
CLI_03559,Centro-Oeste,E-commerce,Distribuidor,Grande,191.1,814.5,6,4263.23,25579.36,5.43,83.06,797.22,4783.32,0.9788,5.01,29.39,14.87,Média,33.41,0,normal,Longa distância alto custo
CLI_03560,Sudeste,Atacado,B2B,Pequeno,87.4,506.6,10,4654.12,46541.23,1.7,91.52,165.16,1651.6,0.326,3.14,19.06,23.74,Média,16.55,0,normal,Recorrentes padrão
CLI_03561,Sul,Atacado,B2B,Pequeno,595.5,597.6,5,5221.7,26108.52,5.34,87.86,382.12,1910.6,0.6394,3.46,31.14,19.11,Alta,29.46,0,normal,Longa distância alto custo
CLI_03562,Sudeste,Varejo,Distribuidor,Pequeno,82.2,429.1,12,5327.66,63931.95,2.65,96.16,273.07,3276.84,0.6364,3.35,14.92,40.27,Alta,16.85,0,normal,Recorrentes padrão
CLI_03563,Sudeste,Atacado,B2B,Médio,286.8,382.0,10,3286.66,32866.64,6.78,80.93,199.03,1990.3,0.521,18.01,76.23,79.81,Média,58.88,0,normal,Críticos operacionais
CLI_03564,Sudeste,Indústria,Distribuidor,Grande,62.8,1286.8,11,9989.23,109881.58,1.59,97.73,193.61,2129.71,0.1505,0.59,8.1,11.59,Alta,7.91,0,normal,Estratégicos urbanos
CLI_03565,Sul,E-commerce,B2B,Médio,218.1,512.2,7,4346.25,30423.74,6.07,66.59,209.78,1468.46,0.4096,15.6,69.3,46.62,Baixa,61.27,0,normal,Críticos operacionais
CLI_03566,Sul,E-commerce,B2B,Médio,186.9,233.7,2,759.57,1519.14,3.57,82.42,313.17,626.34,1.3401,7.79,33.57,25.83,Baixa,32.62,0,normal,Baixo volume instável
CLI_03567,Sudeste,Atacado,Marketplace,Grande,153.3,213.0,4,1994.4,7977.6,3.77,74.97,417.1,1668.4,1.9582,7.1,41.12,46.81,Média,40.32,0,normal,Baixo volume instável
CLI_03568,Sul,Indústria,Distribuidor,Médio,105.2,719.7,11,4889.72,53786.87,2.65,91.08,153.21,1685.31,0.2129,4.54,5.76,14.13,Alta,17.73,0,normal,Recorrentes padrão
CLI_03569,Sul,Varejo,Marketplace,Médio,5.0,126.8,3,2405.72,7217.15,3.94,88.43,281.99,845.97,2.2239,8.18,63.27,30.24,Baixa,33.94,0,normal,Baixo volume instável
CLI_03570,Norte,Indústria,B2B,Pequeno,112.7,912.1,8,5502.77,44022.14,1.44,93.25,235.5,1884.0,0.2582,1.6,13.19,25.12,Alta,13.02,0,normal,Recorrentes padrão
CLI_03571,Centro-Oeste,Serviços,Venda direta,Médio,27.8,288.8,4,1362.63,5450.52,2.79,95.04,338.72,1354.88,1.1729,9.56,53.71,40.82,Baixa,27.33,0,normal,Baixo volume instável
CLI_03572,Norte,Atacado,B2B,Grande,23.4,1194.8,21,6451.5,135481.42,1.56,93.67,211.63,4444.23,0.1771,1.15,16.21,14.44,Premium,12.21,0,normal,Estratégicos urbanos
CLI_03573,Sudeste,Varejo,B2B,Pequeno,91.9,713.3,8,3159.7,25277.59,2.5,83.27,333.8,2670.4,0.468,3.34,11.16,21.88,Média,23.04,0,normal,Recorrentes padrão
CLI_03574,Sudeste,E-commerce,B2B,Pequeno,109.1,822.2,15,1741.25,26118.77,1.67,91.67,275.24,4128.6,0.3348,1.64,15.31,37.78,Média,16.02,0,normal,Recorrentes padrão
CLI_03575,Sul,Serviços,B2B,Grande,115.0,589.5,9,5422.53,48802.75,2.4,86.96,319.53,2875.77,0.542,0.07,29.47,22.51,Alta,20.36,0,normal,Recorrentes padrão
CLI_03576,Sudeste,Serviços,B2B,Grande,70.0,765.6,11,5902.76,64930.36,1.95,86.38,276.49,3041.39,0.3611,3.4,12.81,19.85,Média,19.67,0,normal,Recorrentes padrão
CLI_03577,Centro-Oeste,Serviços,B2B,Médio,108.9,376.8,3,1800.67,5402.0,3.07,87.02,88.43,265.29,0.2347,4.09,45.99,14.37,Baixa,26.27,0,normal,Baixo volume instável
CLI_03578,Sudeste,Varejo,Distribuidor,Pequeno,109.8,888.5,14,5165.72,72320.09,2.1,90.8,263.92,3694.88,0.297,3.24,11.74,35.53,Alta,18.17,0,normal,Recorrentes padrão
CLI_03579,Nordeste,Atacado,Venda direta,Pequeno,189.6,256.1,7,1288.56,9019.89,2.85,88.24,265.25,1856.75,1.0357,5.98,60.39,30.23,Média,29.41,0,normal,Baixo volume instável
CLI_03580,Sudeste,E-commerce,B2B,Grande,59.5,1298.8,18,9136.67,164460.0,1.49,99.23,230.07,4141.26,0.1771,2.69,8.49,26.76,Alta,9.49,0,normal,Estratégicos urbanos
CLI_03581,Sudeste,E-commerce,Distribuidor,Grande,217.3,45.7,6,1702.79,10216.74,3.61,90.25,301.12,1806.72,6.5891,5.61,56.47,28.01,Média,29.02,0,normal,Baixo volume instável
CLI_03582,Sudeste,Atacado,Distribuidor,Grande,220.9,156.4,1,509.98,509.98,2.72,97.11,241.35,241.35,1.5432,5.87,48.64,51.27,Baixa,23.38,0,normal,Baixo volume instável
CLI_03583,Sudeste,E-commerce,B2B,Médio,53.0,519.2,12,3159.74,37916.82,3.67,93.64,227.85,2734.2,0.4388,3.34,12.27,12.2,Média,18.38,0,normal,Recorrentes padrão
CLI_03584,Nordeste,E-commerce,Distribuidor,Pequeno,149.7,299.7,6,1481.99,8891.96,3.51,94.8,383.27,2299.62,1.2788,5.59,45.66,26.16,Baixa,24.21,0,normal,Baixo volume instável
CLI_03585,Norte,Atacado,Distribuidor,Pequeno,239.0,652.9,6,4373.22,26239.34,7.76,55.79639195318556,196.89,1181.34,0.3016,13.39,28.19,64.07,Baixa,67.39,1,baixo_prazo_extremo,Críticos operacionais
CLI_03586,Norte,Indústria,Distribuidor,Médio,81.8,140.0,3,1921.62,5764.86,3.93,86.44,363.24,1089.72,2.5946,7.62,47.31,37.02,Baixa,33.4,0,normal,Baixo volume instável
CLI_03587,Sul,Serviços,Venda direta,Médio,119.6,912.1,13,3730.89,48501.53,1.96,97.53,282.86,3677.18,0.3101,3.87,20.12,36.08,Média,14.89,0,normal,Recorrentes padrão
CLI_03588,Sul,Atacado,Marketplace,Pequeno,138.3,339.4,12,5704.19,68450.29,2.0,98.96,294.14,3529.68,0.8666,4.65,25.75,13.24,Média,13.38,0,normal,Recorrentes padrão
CLI_03589,Centro-Oeste,E-commerce,B2B,Médio,239.5,320.8,3,1208.34,3625.01,2.97,89.35,279.08,837.24,0.87,6.53,50.31,35.33,Baixa,28.52,0,normal,Baixo volume instável
CLI_03590,Nordeste,Varejo,Marketplace,Pequeno,140.7,684.3,12,5358.4,64300.75,2.45,95.08,140.27,1683.24,0.205,2.8,14.15,36.29,Alta,16.25,0,normal,Recorrentes padrão
CLI_03591,Nordeste,E-commerce,Distribuidor,Médio,125.7,162.3,4,3085.91,12343.64,2.89,94.61,294.25,1177.0,1.813,8.9,56.72,39.08,Baixa,27.63,0,normal,Baixo volume instável
CLI_03592,Sudeste,Varejo,Venda direta,Pequeno,50.6,443.9,15,3901.78,58526.73,3.15,88.79,240.95,3614.25,0.5428,4.89,25.14,15.9,Média,23.36,0,normal,Recorrentes padrão
CLI_03593,Nordeste,Indústria,Marketplace,Pequeno,44.4,184.3,5,1918.61,9593.04,2.53,94.38,354.29,1771.45,1.9224,8.15,37.15,61.29,Baixa,25.75,0,normal,Baixo volume instável
CLI_03594,Sudeste,E-commerce,B2B,Médio,27.3,1874.2,16,10162.34,162597.45,1.73,95.59,203.71,3259.36,0.1087,1.21,20.42,22.65,Premium,12.62,0,normal,Estratégicos urbanos
CLI_03595,Centro-Oeste,Indústria,B2B,Grande,10.6182401344075,1248.0,19,8230.54,156380.21,1.95,97.64,221.41,4206.79,0.1774,1.85,14.72,17.54,Premium,11.11,1,distancia_extrema,Estratégicos urbanos
CLI_03596,Centro-Oeste,Atacado,B2B,Grande,287.3,543.8,4,3120.64,12482.57,7.33,71.59,887.9,3551.6,1.6328,17.57,39.35,66.32,Média,60.37,0,normal,Críticos operacionais
CLI_03597,Sudeste,Atacado,Venda direta,Médio,119.9,309.7,3,1206.34,3619.02,5.09,75.53,320.06,960.18,1.0335,10.65,31.22,33.62,Média,43.42,0,normal,Baixo volume instável
CLI_03598,Sudeste,Varejo,B2B,Pequeno,123.1,30.0,5,2240.93,11204.66,3.63,90.24,346.61,1733.05,11.5537,6.06,40.51,40.11,Baixa,28.4,0,normal,Baixo volume instável
CLI_03599,Centro-Oeste,Varejo,B2B,Pequeno,118.8,685.0,4,3948.86,15795.45,6.96,81.72,975.36,3901.44,1.4239,19.68,34.53,51.05,Baixa,52.3,0,normal,Críticos operacionais
CLI_03600,Sudeste,Varejo,Distribuidor,Médio,58.8,754.0,5,5452.21,27261.06,2.35,85.85,249.69,1248.45,0.3312,4.18,13.11,17.69,Média,21.44,0,normal,Recorrentes padrão
CLI_03601,Sul,Atacado,Distribuidor,Pequeno,112.2,910.8,12,3234.1,38809.22,2.69,93.33,226.49,2717.88,0.2487,2.95,6.05,30.51,Média,16.61,0,normal,Recorrentes padrão
CLI_03602,Nordeste,Indústria,Marketplace,Médio,40.2,978.4,17,7804.29,132672.99,1.54,97.69,190.5,3238.5,0.1947,3.01,9.91,6.32,Premium,9.32,0,normal,Estratégicos urbanos
CLI_03603,Sul,Serviços,Distribuidor,Grande,96.4,620.6,7,4641.6,32491.2,2.71,91.32,245.33,1717.31,0.3953,3.06,16.26,13.75,Alta,17.96,0,normal,Recorrentes padrão
CLI_03604,Sudeste,Varejo,Marketplace,Médio,59.5,775.7,11,4154.44,45698.85,3.15,89.6,260.13,2861.43,0.3353,2.04,5.35,32.48,Alta,19.68,0,normal,Recorrentes padrão
CLI_03605,Sul,Indústria,Venda direta,Pequeno,82.3,328.3,5,3559.76,17798.8,7.54,61.47,574.07,2870.35,1.7486,14.96,31.88,59.78,Baixa,64.28,0,normal,Críticos operacionais
CLI_03606,Sudeste,Indústria,B2B,Grande,34.4,1310.9,17,11059.58,188012.89,1.39,96.97,191.42,3254.14,0.146,1.16,14.43,20.93,Premium,9.91,0,normal,Estratégicos urbanos
CLI_03607,Sudeste,Varejo,B2B,Médio,45.3,1216.7,11,9444.05,103884.52,1.44,94.04,155.65,1712.15,0.1279,1.08,6.62,24.95,Premium,11.28,0,normal,Estratégicos urbanos
CLI_03608,Norte,Varejo,Marketplace,Pequeno,117.1,694.1,8,3045.7,24365.62,2.51,90.62,402.97,3223.76,0.5806,4.4,14.93,23.32,Média,19.52,0,normal,Recorrentes padrão
CLI_03609,Sudeste,Atacado,B2B,Médio,34.1,1222.8,20,5471.96,109439.16,1.95,99.5,268.01,5360.2,0.2192,1.31,13.21,14.88,Alta,9.07,0,normal,Estratégicos urbanos
CLI_03610,Sul,Indústria,Marketplace,Pequeno,112.9,575.5,9,4416.66,39749.98,3.2,96.89,255.37,2298.33,0.4437,4.68,16.9,27.49,Média,17.87,0,normal,Recorrentes padrão
CLI_03611,Nordeste,E-commerce,Distribuidor,Médio,254.1,698.1,9,6544.42,58899.78,3.72,69.6,585.54,5269.86,0.8388,5.56,30.37,16.2,Média,38.74,0,normal,Longa distância alto custo
CLI_03612,Centro-Oeste,Atacado,B2B,Pequeno,133.5,569.1,10,4540.35,45403.47,2.73,90.49,317.42,3174.2,0.5578,4.82,18.3,30.07,Média,21.45,0,normal,Recorrentes padrão
CLI_03613,Nordeste,Varejo,Venda direta,Pequeno,410.1,370.0,11,2728.75,30016.22,3.67,90.0,685.4,7539.4,1.8524,5.53,19.5,26.72,Média,24.5,0,normal,Longa distância alto custo
CLI_03614,Centro-Oeste,Varejo,B2B,Médio,203.8,297.6,5,1542.46,7712.29,1.74,94.09,226.86,1134.3,0.7623,10.41,37.86,41.05,Baixa,23.96,0,normal,Baixo volume instável
CLI_03615,Nordeste,E-commerce,Venda direta,Grande,348.9,838.6,9,5668.51,51016.57,4.77,75.39,840.2,7561.8,1.0019,5.83,21.44,31.27,Média,37.84,0,normal,Longa distância alto custo
CLI_03616,Centro-Oeste,Serviços,B2B,Grande,194.4,1104.2,9,7215.96,64943.6,5.0,85.72,851.02,7659.18,0.7707,3.08,25.32,25.7,Média,29.58,0,normal,Longa distância alto custo
CLI_03617,Centro-Oeste,Indústria,Venda direta,Pequeno,82.1,142.2,14,3009.88,42138.26,2.66,92.17,314.47,4402.58,2.2115,2.44,23.44,37.03,Média,19.69,0,normal,Recorrentes padrão
CLI_03618,Sudeste,Serviços,Venda direta,Grande,90.5,1645.3,23,12154.89,279562.37,1.05,99.5,276.84,6367.32,0.1683,1.49,15.01,24.77,Alta,8.0,0,normal,Estratégicos urbanos
CLI_03619,Nordeste,E-commerce,B2B,Médio,38.0,721.3,14,3450.13,48301.88,2.11,88.16,196.52,2751.28,0.2725,1.95,26.18,13.87,Alta,19.04,0,normal,Recorrentes padrão
CLI_03620,Sudeste,Indústria,Marketplace,Médio,319.5,719.0,12,4175.44,50105.27,4.21,60.12,790.63,9487.56,1.0996,21.08,41.77,51.36,Média,61.77,0,normal,Críticos operacionais
CLI_03621,Sudeste,Indústria,Venda direta,Médio,190.6,715.1,7,4817.45,33722.17,4.6,92.31,770.45,5393.15,1.0774,5.55,34.13,18.84,Média,26.49,0,normal,Longa distância alto custo
CLI_03622,Sudeste,Varejo,B2B,Médio,111.7,690.3,12,2298.48,27581.7,3.21,91.94,290.39,3484.68,0.4207,3.94,16.23,28.14,Média,20.63,0,normal,Recorrentes padrão
CLI_03623,Nordeste,Varejo,B2B,Pequeno,151.9,550.4,10,5092.63,50926.33,3.57,89.98,192.5,1925.0,0.3497,4.31,15.13,26.36,Média,22.81,0,normal,Recorrentes padrão
CLI_03624,Sudeste,E-commerce,B2B,Pequeno,156.0,128.8,4,1384.59,5538.37,3.16,95.51,208.65,834.6,1.62,9.09,50.34,37.68,Baixa,26.92,0,normal,Baixo volume instável
CLI_03625,Norte,Atacado,B2B,Médio,391.1,1005.5,8,3236.82,25894.57,5.15,82.96,805.09,6440.72,0.8007,3.91,12.75,23.49,Alta,30.62,0,normal,Longa distância alto custo
CLI_03626,Norte,Indústria,B2B,Médio,602.5,882.1,9,4327.15,38944.35,5.82,81.9,525.32,4727.88,0.5955,7.27,25.72,41.94,Média,38.59,0,normal,Longa distância alto custo
CLI_03627,Sul,Serviços,Distribuidor,Pequeno,102.2,47.3,6,1411.54,8469.25,2.89,89.9,230.4,1382.4,4.871,3.16,50.32,26.83,Média,24.83,0,normal,Baixo volume instável
CLI_03628,Norte,Indústria,Distribuidor,Grande,452.9,786.0,10,4557.22,45572.22,5.34,81.05,595.63,5956.3,0.7578,6.66,28.46,34.3,Alta,37.22,0,normal,Longa distância alto custo
CLI_03629,Norte,E-commerce,B2B,Médio,290.1,604.9,6,2534.3,15205.8,4.9,89.46,764.11,4584.66,1.2632,6.06,33.19,27.0,Alta,30.07,0,normal,Longa distância alto custo
CLI_03630,Norte,Indústria,Venda direta,Médio,52.0,1280.9,18,8628.72,155316.91,1.82,93.75,223.2,4017.6,0.1743,2.41,12.95,19.74,Premium,13.74,0,normal,Estratégicos urbanos
CLI_03631,Nordeste,E-commerce,Marketplace,Pequeno,8.9,1359.1,20,9079.41,181588.14,1.92,99.34,209.36,4187.2,0.154,1.1,16.37,24.22,Premium,10.13,0,normal,Estratégicos urbanos
CLI_03632,Centro-Oeste,Atacado,Marketplace,Pequeno,153.0,686.3,9,3466.22,31196.02,6.15,58.34,427.89,3851.01,0.6235,20.93,40.89,32.64,Baixa,66.01,0,normal,Críticos operacionais
CLI_03633,Centro-Oeste,E-commerce,B2B,Grande,429.7,1157.6,8,4565.61,36524.91,2.73,79.25,624.71,4997.68,0.5397,6.99,34.71,17.04,Média,31.47,0,normal,Longa distância alto custo
CLI_03634,Sudeste,Varejo,B2B,Médio,141.0,486.5,12,3148.29,37779.44,2.97,91.47,276.11,3313.32,0.5675,3.07,17.51,27.97,Alta,19.87,0,normal,Recorrentes padrão
CLI_03635,Centro-Oeste,Varejo,B2B,Médio,290.4,685.0,10,6387.17,63871.74,3.86,88.64,586.09,5860.9,0.8556,5.04,27.59,49.1,Alta,28.44,0,normal,Longa distância alto custo
CLI_03636,Nordeste,Indústria,B2B,Médio,47.2,1344.3,25,10310.13,257753.37,2.2,94.23,201.33,5033.25,0.1498,1.42,15.91,25.98,Alta,14.56,0,normal,Estratégicos urbanos
CLI_03637,Sudeste,Varejo,B2B,Pequeno,144.1,171.3,3,721.1,2163.31,3.45,78.77,399.95,1199.85,2.3348,7.21,58.64,27.3,Baixa,37.63,0,normal,Baixo volume instável
CLI_03638,Centro-Oeste,E-commerce,Distribuidor,Médio,59.3,781.9,15,9906.95,148604.29,1.87,96.37,142.13,2131.95,0.1818,2.19,19.3,1.93,Premium,11.26,0,normal,Estratégicos urbanos
CLI_03639,Sudeste,E-commerce,Marketplace,Pequeno,180.2,237.5,4,1180.97,4723.88,2.73,96.75,254.22,1016.88,1.0704,2.2,90.18,32.76,Média,24.71,0,normal,Baixo volume instável
CLI_03640,Sudeste,E-commerce,B2B,Grande,58.4,133.6,13,3881.34,50457.43,2.61,87.28,265.16,3447.08,1.9847,3.47,25.53,25.32,Média,22.84,0,normal,Recorrentes padrão
CLI_03641,Sudeste,Indústria,Venda direta,Médio,111.9,715.4,11,5171.81,56889.89,2.8,93.99,162.29,1785.19,0.2269,1.42,15.24,22.01,Média,15.8,0,normal,Recorrentes padrão
CLI_03642,Sudeste,Varejo,Venda direta,Médio,34.0,1267.4,22,9982.18,219607.87,0.9,99.5,202.03,4444.66,0.1594,1.85,12.48,12.03,Premium,6.49,0,normal,Estratégicos urbanos
CLI_03643,Norte,Indústria,B2B,Pequeno,116.3,344.4,3,1049.68,3149.04,3.22,78.73,259.03,777.09,0.7521,7.07,56.82,37.55,Baixa,37.62,0,normal,Baixo volume instável
CLI_03644,Sudeste,Atacado,Distribuidor,Pequeno,25.2,761.7,22,10488.42,230745.3,1.17,97.63,211.7,4657.4,0.2779,0.9,7.8,16.96,Premium,7.56,0,normal,Estratégicos urbanos
CLI_03645,Nordeste,Varejo,Distribuidor,Médio,62.3,1399.8,20,7224.09,144481.72,1.42,98.05,198.77,3975.4,0.142,1.64,7.76,19.38,Premium,8.63,0,normal,Estratégicos urbanos
CLI_03646,Centro-Oeste,Varejo,B2B,Pequeno,122.5,307.1,3,1057.58,3172.74,2.81,93.59,403.82,1211.46,1.3149,5.41,44.59,43.04,Baixa,24.42,0,normal,Baixo volume instável
